*********************************************
* Combray
* Date/Time: 23-Nov-2015 15:57:22
* Seed: 212503.7835
* Subject Number: 35
* Subject Name: MW
*********************************************

Block	Trial	RunningTime	Image	CorrResp	Resp	RT
1	1	0.00		4	4		4	0.85
1	2	8.04		1	1		1	0.72
1	3	16.07		4	4		4	0.68
1	4	24.11		3	3		3	0.68
1	5	32.16		4	4		4	0.69
1	6	40.19		3	3		3	0.88
1	7	48.22		2	2		2	0.66
1	8	56.26		1	1		1	0.68
1	9	64.29		3	3		3	0.68
1	10	72.33		2	2		2	0.83
1	11	80.36		2	2		2	0.70
1	12	88.39		1	1		1	0.76
1	13	96.43		4	4		4	0.72
1	14	104.46		1	1		1	0.65
1	15	112.50		4	4		4	0.68
1	16	120.55		4	4		4	0.65
1	17	128.58		2	2		2	0.67
1	18	136.61		1	1		1	0.72
1	19	144.66		3	3		3	0.73
1	20	152.70		3	3		3	0.61
1	21	160.73		3	3		3	0.67
1	22	168.77		2	2		2	0.63
1	23	176.80		1	1		1	0.58
1	24	184.83		2	2		2	0.68
1	25	192.87		4	4		4	0.77
1	26	200.90		1	1		1	0.80
1	27	208.94		3	3		3	0.66
1	28	216.97		4	4		4	0.73
1	29	225.02		4	4		4	0.69
1	30	233.05		2	2		2	0.74
1	31	241.09		2	2		2	0.62
1	32	249.12		1	1		1	0.70
1	33	257.16		3	3		3	0.74
1	34	265.19		3	3		3	0.64
1	35	273.22		2	2		2	0.65
1	36	281.26		1	1		1	0.88
1	37	289.29		2	2		2	0.78
1	38	297.32		3	3		3	0.67
1	39	305.36		4	4		4	0.75
1	40	313.39		1	1		1	0.78
