*********************************************
* Combray
* Date/Time: 07-Dec-2015 13:33:58
* Seed: 213329.3364
* Subject Number: 37
* Subject Name: RP
*********************************************

Block	Trial	RunningTime	Image	CorrResp	Resp	RT
1	1	0.00		4	4		4	1.13
1	2	8.03		2	2		2	0.76
1	3	16.08		1	1		1	0.74
1	4	24.12		3	3		3	0.91
1	5	32.17		2	2		2	0.67
1	6	40.22		1	1		1	0.75
1	7	48.27		3	3		3	1.08
1	8	56.32		1	1		1	0.66
1	9	64.36		3	3		3	0.85
1	10	72.41		4	4		4	1.13
1	11	80.46		3	3		3	0.85
1	12	88.51		1	1		1	0.68
1	13	96.55		1	1		1	0.68
1	14	104.60		3	3		3	0.86
1	15	112.65		4	4		4	0.71
1	16	120.70		2	2		2	0.92
1	17	128.75		3	3		3	1.12
1	18	136.79		2	2		2	0.59
1	19	144.84		4	4		4	0.95
1	20	152.89		2	2		2	0.73
1	21	160.94		4	4		4	1.08
1	22	168.99		3	3		3	0.82
1	23	177.03		2	2		2	0.78
1	24	185.08		1	1		1	0.70
1	25	193.13		3	3		3	0.80
1	26	201.18		4	4		4	0.80
1	27	209.23		1	1		1	0.83
1	28	217.27		4	4		4	1.37
1	29	225.32		4	4		NaN	NaN
1	30	233.37		4	4		4	0.60
1	31	241.42		2	2		2	0.82
1	32	249.46		4	4		4	0.80
1	33	257.51		2	2		2	0.65
1	34	265.56		2	2		2	0.68
1	35	273.61		3	3		3	1.25
1	36	281.66		2	2		2	0.62
1	37	289.70		1	1		1	0.61
1	38	297.75		1	1		1	1.26
1	39	305.80		3	3		3	0.88
1	40	313.85		1	1		1	0.62
