*********************************************
* Combray
* Date/Time: 09-Apr-2016 11:40:08
* Seed: 213030.5546
* Subject Number: 43
* Subject Name: AA
*********************************************

Block	Trial	RunningTime	Image	CorrResp	Resp	RT
1	1	0.00		4	4		4	1.42
1	2	8.04		4	4		4	1.17
1	3	16.07		1	1		NaN	NaN
1	4	24.11		4	4		4	0.75
1	5	32.16		3	3		3	0.90
1	6	40.19		4	4		4	0.93
1	7	48.23		2	2		2	1.58
1	8	56.28		1	1		1	0.60
1	9	64.31		3	3		3	0.97
1	10	72.34		3	3		3	0.98
1	11	80.38		2	2		2	1.33
1	12	88.41		1	1		1	0.79
1	13	96.45		2	2		2	0.89
1	14	104.48		3	3		3	0.90
1	15	112.51		3	3		3	0.85
1	16	120.55		4	4		4	0.87
1	17	128.58		1	1		1	0.92
1	18	136.62		1	1		1	0.93
1	19	144.65		4	4		4	0.88
1	20	152.68		2	2		2	1.12
1	21	160.72		4	4		3	4.00
8.421666e-01	1	22	168.75		2	2		2	1.08
1	23	176.78		1	1		1	0.83
1	24	184.82		2	2		2	0.94
1	25	192.85		4	4		4	0.80
1	26	200.89		2	2		2	0.94
1	27	208.92		3	3		3	1.15
1	28	216.95		3	3		3	0.82
1	29	224.99		2	2		2	1.14
1	30	233.04		1	1		1	0.85
1	31	241.07		2	2		2	0.82
1	32	249.11		3	3		3	0.88
1	33	257.14		4	4		4	1.17
1	34	265.17		1	1		1	1.06
1	35	273.21		1	1		1	1.92
1	36	281.24		3	3		3	0.78
1	37	289.28		3	3		3	0.97
1	38	297.33		4	4		4	0.77
1	39	305.36		2	2		2	1.22
1	40	313.41		1	1		1	0.90
