*********************************************
* Combray
* Date/Time: 27-Sep-2015 15:12:22
* Seed: 213274.511
* Subject Number: 09
* Subject Name: TR
*********************************************

Block	Trial	RunningTime	Image	CorrResp	Resp	RT
1	1	0.00		1	1		NaN	NaN
1	2	7.04		4	4		3	0.78
1	3	15.06		1	1		1	0.67
1	4	23.07		4	4		4	1.22
1	5	31.09		1	1		1	0.63
1	6	39.11		2	2		2	0.68
1	7	47.12		2	2		2	0.67
1	8	55.14		4	4		4	0.87
1	9	63.16		2	2		2	0.78
1	10	71.18		3	3		3	0.74
1	11	79.19		1	1		1	0.75
1	12	87.21		2	2		2	0.65
1	13	95.23		2	2		2	0.62
1	14	103.24		4	4		4	0.97
1	15	111.26		3	3		3	0.69
1	16	119.28		3	3		3	0.68
1	17	127.30		1	1		1	0.77
1	18	135.31		3	3		3	0.67
1	19	143.33		4	4		4	0.83
1	20	151.35		3	3		3	0.67
1	21	159.36		2	2		2	0.69
1	22	167.38		4	4		3	0.67
1	23	175.40		1	1		1	0.66
1	24	183.42		3	3		3	0.88
1	25	191.43		2	2		2	0.61
1	26	199.45		3	3		3	0.90
1	27	207.47		1	1		1	0.55
1	28	215.49		4	4		4	0.95
1	29	223.50		1	1		1	0.62
1	30	231.52		4	4		4	0.73
1	31	239.54		3	3		3	0.65
1	32	247.55		4	4		4	0.57
1	33	255.57		4	4		4	0.59
1	34	263.59		2	2		2	0.61
1	35	271.61		3	3		3	1.05
1	36	279.62		2	2		2	0.70
1	37	287.64		1	1		1	0.62
1	38	295.66		2	2		2	0.77
1	39	303.67		1	1		1	0.63
1	40	311.69		3	3		3	1.18
