*********************************************
* Combray
* Date/Time: 07-Dec-2015 15:21:45
* Seed: 209078.1837
* Subject Number: 38
* Subject Name: LZ
*********************************************

Block	Trial	RunningTime	Image	CorrResp	Resp	RT
1	1	0.00		1	1		NaN	NaN
1	2	8.03		3	3		4	1.20
1	3	16.08		3	3		4	0.97
1	4	24.13		4	4		4	1.50
1	5	32.18		4	4		3	1.32
1	6	40.22		1	1		1	0.80
1	7	48.27		3	3		2	1.20
1	8	56.32		3	3		3	0.83
1	9	64.37		1	1		1	0.72
1	10	72.42		1	1		1	0.82
1	11	80.46		2	2		2	0.96
1	12	88.51		3	3		3	1.22
1	13	96.56		3	3		3	0.82
1	14	104.61		3	3		3	0.92
1	15	112.66		3	3		3	0.92
1	16	120.70		1	1		1	1.22
1	17	128.75		4	4		4	1.07
1	18	136.80		2	2		2	0.78
1	19	144.85		4	4		4	1.18
1	20	152.90		4	4		3	4.00
1.060954e+00	1	21	160.94		2	2		2	0.86
1	22	168.99		2	2		2	0.69
1	23	177.04		2	2		2	0.75
1	24	185.09		2	2		2	0.89
1	25	193.14		4	4		4	1.48
1	26	201.18		2	2		2	0.95
1	27	209.23		1	1		1	1.13
1	28	217.28		3	3		3	1.04
1	29	225.33		4	4		4	1.15
1	30	233.37		1	1		1	0.83
1	31	241.42		4	4		4	1.34
1	32	249.47		4	4		4	0.95
1	33	257.52		1	1		1	1.10
1	34	265.57		4	4		4	0.88
1	35	273.61		3	3		4	1.41
1	36	281.66		1	1		1	0.98
1	37	289.71		2	2		2	0.67
1	38	297.76		2	2		2	0.69
1	39	305.81		2	2		2	0.99
1	40	313.85		1	1		1	1.07
