*********************************************
* Combray
* Date/Time: 11-Dec-2015 16:59:48
* Seed: 215421.0879
* Subject Number: 41
* Subject Name: NW
*********************************************

Block	Trial	RunningTime	Image	CorrResp	Resp	RT
1	1	0.00		4	4		4	0.85
1	2	8.04		1	1		1	0.82
1	3	16.10		1	1		1	0.65
1	4	24.13		2	2		2	0.62
1	5	32.16		1	1		1	0.56
1	6	40.20		2	2		2	0.67
1	7	48.23		3	3		3	0.71
1	8	56.26		3	3		3	0.63
1	9	64.30		3	3		3	0.67
1	10	72.33		1	1		1	0.63
1	11	80.38		2	2		2	0.63
1	12	88.42		4	4		4	0.76
1	13	96.45		4	4		4	1.31
1	14	104.48		1	1		1	0.58
1	15	112.52		2	2		2	0.60
1	16	120.55		4	4		4	0.65
1	17	128.59		3	3		3	0.77
1	18	136.64		4	4		4	0.67
1	19	144.67		3	3		3	1.06
1	20	152.70		1	1		1	0.62
1	21	160.74		4	4		4	0.78
1	22	168.77		3	3		3	0.89
1	23	176.81		2	2		2	0.72
1	24	184.84		2	2		2	0.59
1	25	192.87		3	3		3	0.79
1	26	200.91		4	4		4	0.70
1	27	208.94		2	2		2	1.10
1	28	216.98		4	4		4	0.90
1	29	225.01		1	1		1	0.62
1	30	233.04		3	3		3	1.33
1	31	241.09		3	3		3	0.66
1	32	249.13		3	3		3	0.67
1	33	257.16		1	1		1	0.63
1	34	265.20		2	2		2	0.82
1	35	273.23		1	1		1	0.55
1	36	281.28		1	1		1	0.57
1	37	289.31		4	4		4	0.83
1	38	297.35		2	2		2	0.68
1	39	305.38		4	4		4	1.02
1	40	313.42		2	2		2	0.68
