*********************************************
* Combray
* Date/Time: 04-Nov-2015 15:03:46
* Seed: 206374.5173
* Subject Number: 25
* Subject Name: NP
*********************************************

Block	Trial	RunningTime	Image	CorrResp	Resp	RT
1	1	0.00		3	3		NaN	NaN
1	2	8.04		4	4		4	1.12
1	3	16.07		4	4		4	1.05
1	4	24.11		4	4		4	0.95
1	5	32.14		2	2		NaN	NaN
1	6	40.17		3	3		3	1.02
1	7	48.22		1	1		1	0.92
1	8	56.26		2	2		2	0.66
1	9	64.29		3	3		3	0.87
1	10	72.34		1	1		1	0.91
1	11	80.38		1	1		1	0.76
1	12	88.43		2	2		2	0.84
1	13	96.46		4	4		4	1.19
1	14	104.51		4	4		4	0.78
1	15	112.54		4	4		4	0.78
1	16	120.58		2	2		2	1.15
1	17	128.61		3	3		3	0.97
1	18	136.65		1	1		1	0.68
1	19	144.68		2	2		2	0.99
1	20	152.73		1	1		1	0.90
1	21	160.76		2	2		2	0.77
1	22	168.80		4	4		4	0.92
1	23	176.83		3	3		3	1.12
1	24	184.87		3	3		3	0.75
1	25	192.90		1	1		1	0.92
1	26	200.93		2	2		2	1.07
1	27	208.97		3	3		3	0.85
1	28	217.00		1	1		1	0.97
1	29	225.04		3	3		3	1.04
1	30	233.07		2	2		2	0.81
1	31	241.12		3	3		3	0.89
1	32	249.15		1	1		1	0.76
1	33	257.19		4	4		NaN	NaN
1	34	265.22		3	3		NaN	NaN
1	35	273.26		2	2		2	0.88
1	36	281.29		4	4		4	1.00
1	37	289.32		2	2		2	0.90
1	38	297.36		1	1		1	0.75
1	39	305.39		4	4		4	0.75
1	40	313.42		1	1		1	1.18
