*********************************************
* Combray
* Date/Time: 09-Oct-2015 18:15:06
* Seed: 211110.8199
* Subject Number: 18
* Subject Name: DQ
*********************************************

Block	Trial	RunningTime	Image	CorrResp	Resp	RT
2	1	0.00		2	2		2	1.66
2	2	8.02		3	3		3	0.82
2	3	16.07		2	2		2	0.70
2	4	24.11		2	2		2	0.67
2	5	32.14		2	2		2	0.62
2	6	40.17		1	1		1	0.67
2	7	48.21		1	1		1	0.62
2	8	56.24		4	4		4	0.69
2	9	64.28		1	1		1	0.90
2	10	72.31		1	1		1	0.62
2	11	80.34		1	1		1	0.57
2	12	88.38		4	4		4	0.65
2	13	96.41		4	4		4	0.65
2	14	104.45		4	4		4	0.61
2	15	112.48		2	2		1	2.00
6.683450e-01	2	16	120.51		4	4		4	0.67
2	17	128.55		4	4		4	0.60
2	18	136.60		4	4		4	0.57
2	19	144.63		3	3		3	0.66
2	20	152.67		1	1		1	0.82
2	21	160.72		1	1		1	0.65
2	22	168.75		2	2		2	0.58
2	23	176.80		2	2		2	0.68
2	24	184.85		4	4		4	1.32
2	25	192.89		2	2		1	2.00
7.421787e-01	2	26	200.92		3	3		3	0.76
2	27	208.95		3	3		3	1.17
2	28	216.99		1	1		1	0.68
2	29	225.02		3	3		3	0.91
2	30	233.05		2	2		2	0.65
2	31	241.09		3	3		3	0.65
2	32	249.14		4	4		4	0.63
2	33	257.17		3	3		3	1.01
2	34	265.21		1	1		1	0.63
2	35	273.26		3	3		3	0.63
2	36	281.29		3	3		3	0.62
2	37	289.32		3	3		3	0.55
2	38	297.36		2	2		2	0.76
2	39	305.41		1	1		1	0.66
2	40	313.44		4	4		4	0.70
