*********************************************
* Combray
* Date/Time: 26-Sep-2015 14:24:47
* Seed: 214336.2075
* Subject Number: 08
* Subject Name: AL
*********************************************

Block	Trial	RunningTime	Image	CorrResp	Resp	RT
1	1	0.00		1	1		NaN	NaN
1	2	7.04		1	1		1	0.62
1	3	15.06		1	1		1	1.08
1	4	23.07		4	4		4	1.35
1	5	31.09		4	4		4	0.59
1	6	39.11		4	4		4	0.78
1	7	47.13		3	3		3	0.63
1	8	55.14		4	4		4	0.73
1	9	63.16		4	4		4	0.67
1	10	71.18		1	1		1	0.77
1	11	79.20		3	3		3	0.85
1	12	87.21		3	3		3	0.72
1	13	95.23		2	2		2	0.75
1	14	103.25		2	2		2	0.49
1	15	111.26		2	2		2	0.56
1	16	119.28		3	3		3	1.18
1	17	127.30		4	4		4	0.78
1	18	135.32		1	1		1	0.48
1	19	143.33		3	3		3	0.63
1	20	151.35		2	2		2	0.60
1	21	159.37		4	4		4	0.93
1	22	167.38		4	4		4	0.57
1	23	175.40		3	3		3	0.63
1	24	183.42		2	2		2	0.65
1	25	191.44		1	1		1	0.62
1	26	199.45		2	2		2	0.51
1	27	207.47		4	4		4	0.48
1	28	215.49		2	2		2	1.07
1	29	223.50		3	3		3	0.77
1	30	231.52		3	3		3	0.85
1	31	239.54		3	3		3	0.63
1	32	247.56		2	2		2	0.90
1	33	255.57		1	1		1	0.63
1	34	263.59		1	1		1	1.23
1	35	271.61		1	1		1	0.57
1	36	279.63		2	2		2	0.62
1	37	287.64		1	1		1	0.65
1	38	295.66		2	2		2	0.55
1	39	303.68		3	3		3	0.65
1	40	311.69		4	4		4	0.66
