*********************************************
* Combray
* Date/Time: 21-Feb-2016 12:31:53
* Seed: 212514.4645
* Subject Number: 42
* Subject Name: HB
*********************************************

Block	Trial	RunningTime	Image	CorrResp	Resp	RT
1	1	0.00		4	4		4	0.90
1	2	8.02		4	4		4	1.60
1	3	16.06		3	3		3	0.78
1	4	24.09		4	4		4	1.42
1	5	32.14		2	2		NaN	NaN
1	6	40.18		4	4		4	0.85
1	7	48.21		2	2		2	0.83
1	8	56.24		2	2		1	2.01
1	9	64.28		3	3		2	3.00
1.721225e-02	1	10	72.31		4	4		4	0.85
1	11	80.34		1	1		1	0.70
1	12	88.38		4	4		4	0.95
1	13	96.41		3	3		3	0.95
1	14	104.45		1	1		1	0.76
1	15	112.48		2	2		2	0.78
1	16	120.51		2	2		2	1.15
1	17	128.55		4	4		4	0.88
1	18	136.58		4	4		4	0.92
1	19	144.62		1	1		1	1.05
1	20	152.65		3	3		3	0.70
1	21	160.68		1	1		1	0.89
1	22	168.72		2	2		2	0.73
1	23	176.75		3	3		3	0.93
1	24	184.78		2	2		2	1.24
1	25	192.82		1	1		1	0.83
1	26	200.85		3	3		3	1.44
1	27	208.89		4	4		4	0.95
1	28	216.92		1	1		1	1.15
1	29	224.95		3	3		3	1.03
1	30	233.00		4	4		4	0.85
1	31	241.04		1	1		1	0.87
1	32	249.09		1	1		1	0.80
1	33	257.12		3	3		3	0.72
1	34	265.16		2	2		2	0.85
1	35	273.19		3	3		3	1.00
1	36	281.24		3	3		3	0.78
1	37	289.29		2	2		2	0.75
1	38	297.33		2	2		2	1.10
1	39	305.36		1	1		1	0.72
1	40	313.39		1	1		1	0.69
