*********************************************
* Combray
* Date/Time: 05-Nov-2015 15:41:50
* Seed: 210221.6158
* Subject Number: 26
* Subject Name: RB
*********************************************

Block	Trial	RunningTime	Image	CorrResp	Resp	RT
2	1	0.00		1	1		1	0.88
2	2	8.03		2	2		2	0.69
2	3	16.07		4	4		4	0.81
2	4	24.10		4	4		4	0.84
2	5	32.14		1	1		1	0.92
2	6	40.17		2	2		2	0.77
2	7	48.20		3	3		3	0.72
2	8	56.24		2	2		2	0.87
2	9	64.27		4	4		4	0.78
2	10	72.31		3	3		3	1.06
2	11	80.34		3	3		3	0.80
2	12	88.37		3	3		3	0.84
2	13	96.41		1	1		1	0.77
2	14	104.44		1	1		1	0.62
2	15	112.48		2	2		2	0.70
2	16	128.90		3	3		3	0.80
2	17	136.93		1	1		1	0.97
2	18	144.96		4	4		4	0.80
2	19	153.01		3	3		3	0.80
2	20	161.04		3	3		3	1.26
2	21	169.08		3	3		3	0.73
2	22	177.13		4	4		4	0.96
2	23	185.16		3	3		3	1.40
2	24	193.20		2	2		2	1.02
2	25	201.23		2	2		2	0.66
2	26	209.26		1	1		1	0.67
2	27	217.31		1	1		1	0.70
2	28	225.35		3	3		3	1.00
2	29	233.38		4	4		4	1.10
2	30	241.42		2	2		2	0.92
2	31	249.45		4	4		4	0.78
2	32	257.48		1	1		1	0.90
2	33	265.52		2	2		2	0.70
2	34	273.55		2	2		2	0.73
2	35	281.59		1	1		1	0.83
2	36	289.62		1	1		1	0.73
2	37	297.65		2	2		2	0.66
2	38	305.69		4	4		4	0.92
2	39	313.72		4	4		4	0.75
2	40	321.76		4	4		4	0.75
