*********************************************
* Combray
* Date/Time: 14-Oct-2015 14:14:23
* Seed: 211132.116
* Subject Number: 22
* Subject Name: HH
*********************************************

Block	Trial	RunningTime	Image	CorrResp	Resp	RT
2	1	0.00		3	3		3	0.89
2	2	8.04		2	2		2	1.17
2	3	16.08		2	2		2	0.90
2	4	24.13		1	1		1	0.88
2	5	32.16		3	3		3	0.94
2	6	40.19		4	4		4	0.67
2	7	48.23		3	3		3	0.73
2	8	56.26		4	4		4	1.15
2	9	64.30		2	2		2	0.88
2	10	72.33		4	4		4	0.88
2	11	80.36		3	3		3	1.17
2	12	88.41		3	3		3	0.71
2	13	96.45		3	3		3	0.69
2	14	104.48		4	4		4	0.90
2	15	112.52		1	1		1	0.90
2	16	120.55		4	4		4	0.98
2	17	128.60		4	4		4	1.05
2	18	136.63		1	1		1	0.93
2	19	144.67		1	1		1	0.67
2	20	152.70		4	4		4	0.68
2	21	160.74		2	2		2	0.75
2	22	168.79		2	2		2	0.77
2	23	176.82		3	3		3	0.80
2	24	184.85		1	1		1	1.10
2	25	192.90		4	4		4	0.77
2	26	200.95		4	4		4	0.92
2	27	208.99		3	3		3	0.72
2	28	217.02		3	3		3	0.67
2	29	225.06		1	1		1	0.79
2	30	233.09		1	1		1	0.72
2	31	241.13		4	4		4	1.35
2	32	249.16		1	1		1	0.90
2	33	257.19		2	2		2	0.85
2	34	265.23		2	2		2	0.93
2	35	273.26		2	2		2	0.72
2	36	281.31		2	2		2	0.74
2	37	289.34		3	3		3	1.00
2	38	297.38		2	2		2	1.20
2	39	305.41		1	1		1	0.81
2	40	313.45		1	1		1	1.13
