*********************************************
* Combray
* Date/Time: 18-Sep-2015 14:02:01
* Seed: 208268.7126
* Subject Number: 07
* Subject Name: AW
*********************************************

Block	Trial	RunningTime	Image	CorrResp	Resp	RT
2	1	0.00		4	4		4	0.99
2	2	7.04		2	2		2	0.64
2	3	15.06		3	3		3	0.73
2	4	23.07		1	1		1	0.67
2	5	31.09		3	3		3	0.72
2	6	39.11		3	3		3	0.55
2	7	47.13		4	4		4	0.71
2	8	55.14		4	4		4	0.57
2	9	63.16		2	2		2	0.72
2	10	71.18		3	3		3	0.92
2	11	79.20		2	2		2	0.77
2	12	87.21		2	2		2	0.59
2	13	95.23		2	2		2	0.52
2	14	103.25		1	1		1	0.60
2	15	111.26		2	2		2	0.68
2	16	119.28		2	2		2	0.68
2	17	127.30		4	4		4	0.74
2	18	135.32		1	1		1	0.56
2	19	143.33		1	1		1	0.53
2	20	151.35		3	3		3	0.77
2	21	159.37		2	2		2	0.62
2	22	167.38		2	2		2	0.62
2	23	175.40		1	1		1	0.77
2	24	183.42		4	4		4	0.69
2	25	191.44		1	1		1	0.63
2	26	199.45		3	3		3	1.00
2	27	207.47		3	3		3	0.55
2	28	215.49		4	4		4	0.76
2	29	223.50		4	4		4	0.60
2	30	231.52		4	4		4	0.65
2	31	239.54		1	1		1	0.57
2	32	247.56		4	4		4	0.70
2	33	255.57		3	3		3	0.67
2	34	263.59		2	2		2	0.70
2	35	271.61		3	3		3	0.90
2	36	279.63		1	1		1	0.54
2	37	287.64		1	1		1	0.48
2	38	295.66		1	1		1	0.53
2	39	303.68		3	3		3	0.61
2	40	311.69		4	4		4	0.67
