*********************************************
* Combray
* Date/Time: 22-Nov-2015 16:08:26
* Seed: 210189.7167
* Subject Number: 33
* Subject Name: ES
*********************************************

Block	Trial	RunningTime	Image	CorrResp	Resp	RT
2	1	0.00		4	4		4	1.61
2	2	8.02		3	3		3	1.25
2	3	16.06		4	4		4	1.07
2	4	24.09		1	1		1	0.67
2	5	32.12		1	1		1	0.67
2	6	40.16		2	2		2	0.71
2	7	48.19		4	4		4	0.73
2	8	56.22		1	1		1	0.71
2	9	64.26		2	2		2	0.77
2	10	72.29		2	2		2	0.83
2	11	80.33		3	3		3	1.13
2	12	88.36		2	2		2	0.72
2	13	96.39		2	2		2	0.69
2	14	104.43		4	4		4	1.02
2	15	112.48		1	1		1	0.67
2	16	120.51		4	4		4	0.68
2	17	128.55		3	3		3	0.75
2	18	136.58		4	4		4	1.01
2	19	144.61		2	2		2	0.77
2	20	152.65		3	3		3	1.03
2	21	160.68		2	2		2	0.67
2	22	168.73		2	2		2	0.74
2	23	176.77		4	4		4	0.78
2	24	184.80		1	1		1	0.69
2	25	192.83		1	1		1	0.62
2	26	200.87		1	1		1	0.61
2	27	208.90		3	3		3	0.87
2	28	216.94		1	1		1	0.61
2	29	224.99		2	2		2	0.68
2	30	233.04		2	2		2	0.52
2	31	241.07		3	3		3	1.15
2	32	249.10		3	3		3	0.65
2	33	257.14		1	1		1	0.65
2	34	265.17		4	4		4	1.02
2	35	273.21		4	4		4	1.02
2	36	281.24		3	3		3	0.95
2	37	289.27		3	3		3	0.81
2	38	297.31		4	4		4	1.03
2	39	305.36		3	3		3	1.43
2	40	313.41		1	1		1	0.67
