*********************************************
* Combray
* Date/Time: 12-Nov-2015 14:53:23
* Seed: 214635.4832
* Subject Number: 28
* Subject Name: BT
*********************************************

Block	Trial	RunningTime	Image	CorrResp	Resp	RT
1	1	0.00		1	1		1	NaN
1	2	8.05		2	2		2	0.76
1	3	16.10		1	1		1	1.96
1	4	24.14		2	2		2	NaN
1	5	32.17		3	3		3	1.10
1	6	40.20		2	2		2	1.14
1	7	48.24		1	1		1	NaN
1	8	56.27		3	3		3	0.91
1	9	64.31		3	3		3	NaN
1	10	72.34		4	4		4	0.74
1	11	80.37		1	1		1	NaN
1	12	88.41		2	2		2	0.44
1	13	96.44		3	3		3	NaN
1	14	104.47		4	4		4	1.01
1	15	112.51		2	2		2	1.02
1	16	120.54		1	1		1	NaN
1	17	128.58		3	3		3	0.89
1	18	136.61		1	1		1	0.68
1	19	144.66		1	1		1	0.58
1	20	152.69		3	3		3	0.84
1	21	160.73		1	1		1	NaN
1	22	168.76		2	2		2	NaN
1	23	176.80		4	4		4	NaN
1	24	184.83		4	4		4	NaN
1	25	192.86		4	4		4	0.94
1	26	200.90		1	1		1	0.69
1	27	208.93		4	4		3	NaN
1	28	216.97		3	3		3	0.95
1	29	225.00		4	4		4	NaN
1	30	233.03		2	2		2	0.95
1	31	241.07		4	4		4	NaN
1	32	249.12		4	4		4	0.93
1	33	257.15		4	4		4	NaN
1	34	265.19		1	1		1	NaN
1	35	273.24		3	3		3	NaN
1	36	281.27		3	3		3	NaN
1	37	289.30		2	2		2	NaN
1	38	297.34		2	2		2	0.86
1	39	305.37		2	2		NaN	NaN
1	40	313.41		3	3		3	NaN
