*********************************************
* Combray
* Date/Time: 09-Dec-2015 13:47:44
* Seed: 212746.785
* Subject Number: 39
* Subject Name: TG
*********************************************

Block	Trial	RunningTime	Image	CorrResp	Resp	RT
2	1	0.00		4	4		4	1.24
2	2	8.02		2	2		2	0.90
2	3	16.06		1	1		1	0.80
2	4	24.09		3	3		3	0.80
2	5	32.12		1	1		1	0.79
2	6	40.16		3	3		3	1.16
2	7	48.19		1	1		1	0.69
2	8	56.24		3	3		3	1.07
2	9	64.28		4	4		4	1.17
2	10	72.31		3	3		3	1.32
2	11	80.34		3	3		3	0.95
2	12	88.38		3	3		3	0.89
2	13	96.43		4	4		4	0.80
2	14	104.46		4	4		4	1.17
2	15	112.50		3	3		3	1.13
2	16	120.53		1	1		1	0.76
2	17	128.56		3	3		3	1.10
2	18	136.60		2	2		2	0.98
2	19	144.65		2	2		2	1.05
2	20	152.68		4	4		4	0.88
2	21	160.72		2	2		2	1.00
2	22	168.75		3	3		3	1.33
2	23	176.78		3	3		NaN	NaN
2	24	184.83		1	1		1	0.77
2	25	192.87		4	4		4	1.10
2	26	200.90		2	2		2	0.87
2	27	208.94		4	4		4	0.81
2	28	216.97		2	2		2	1.02
2	29	225.00		1	1		1	0.94
2	30	233.04		2	2		2	0.97
2	31	241.07		1	1		1	0.71
2	32	249.11		2	2		2	0.88
2	33	257.14		4	4		4	1.00
2	34	265.17		4	4		4	0.81
2	35	273.21		1	1		1	0.69
2	36	281.24		2	2		2	0.87
2	37	289.27		4	4		4	0.85
2	38	297.31		2	2		2	0.90
2	39	305.34		1	1		1	0.68
2	40	313.38		1	1		1	0.87
